Date,Close,NIFTY_Return
2020-06-10,9043.17,0.003710428935796095
2020-06-11,9184.53,0.01563168667624293
2020-06-12,9100.0,-0.00920351939620212
2020-06-15,9047.39,-0.005781318681318703
2020-06-16,8993.44,-0.005963045696051439
2020-06-17,8907.32,-0.009575868633137086
2020-06-18,8872.67,-0.00389005896274075
2020-06-19,8963.52,0.010239307897171868
2020-06-22,8849.51,-0.012719333476134409
2020-06-23,8901.57,0.005882811590698145
2020-06-24,8716.89,-0.02074690195100415
2020-06-25,8659.58,-0.006574592543900359
2020-06-26,8627.81,-0.0036687691550860713
2020-06-29,8816.0,0.021812024140540842
2020-06-30,8789.72,-0.0029809437386570936
2020-07-01,8553.37,-0.026889366214168153
2020-07-02,8344.63,-0.024404416037187904
2020-07-03,8352.18,0.0009047734890583747
2020-07-06,8421.03,0.008243356824206405
2020-07-07,8464.99,0.005220264029459409
2020-07-08,8486.92,0.002590670514672766
2020-07-09,8616.21,0.01523403072021412
2020-07-10,8561.91,-0.006302074810154212
2020-07-13,8663.11,0.01181979254628951
2020-07-14,8490.85,-0.019884314062732722
2020-07-15,8398.59,-0.010865814376652572
2020-07-16,8213.45,-0.02204417646295387
2020-07-17,8188.96,-0.0029816946593698157
2020-07-20,8188.09,-0.00010624059709651856
2020-07-21,8203.77,0.0019149765085630932
2020-07-22,8214.08,0.0012567392796238863
2020-07-23,8122.52,-0.011146713935096697
2020-07-24,8106.93,-0.00191935507699581
2020-07-27,7959.21,-0.018221447576332817
2020-07-28,8100.95,0.017808300069981797
2020-07-29,8073.86,-0.003344052240786599
2020-07-30,8028.1,-0.005667673207115254
2020-07-31,8194.34,0.02070726572912651
2020-08-03,8070.93,-0.015060395346055966
2020-08-04,7961.07,-0.013611814251889287
2020-08-05,7855.62,-0.013245706921305778
2020-08-06,7852.64,-0.0003793462514734003
2020-08-07,7899.22,0.005931763075857299
2020-08-10,7976.98,0.009844009914902863
2020-08-11,8243.62,0.033426183844011303
2020-08-12,8017.09,-0.027479432579376573
2020-08-13,8082.66,0.008178778085315308
2020-08-14,8029.95,-0.006521367965496516
2020-08-17,7974.64,-0.006887963187815593
2020-08-18,7916.38,-0.007305658938836168
2020-08-19,7829.99,-0.010912816211450238
2020-08-20,8001.75,0.021936171055135567
2020-08-21,8090.97,0.011150060924172811
2020-08-24,8097.19,0.0007687582576625385
2020-08-25,8240.11,0.017650567666066985
2020-08-26,8088.43,-0.01840752125881817
2020-08-27,7957.74,-0.016157647404997033
2020-08-28,7746.04,-0.026603030508661973
2020-08-31,7681.74,-0.00830101574481934
2020-09-01,7701.07,0.002516356971207001
2020-09-02,7714.73,0.001773779487785454
2020-09-03,7732.94,0.002360419612870368
2020-09-04,7600.3,-0.01715259655447987
2020-09-07,7681.25,0.010650895359393786
2020-09-08,7708.15,0.0035020341741252015
2020-09-09,7783.37,0.009758502364380695
2020-09-10,7603.58,-0.023099248782982196
2020-09-11,7637.12,0.004411080043874138
2020-09-14,7527.26,-0.014385003771055005
2020-09-15,7493.25,-0.004518244354519418
2020-09-16,7547.46,0.007234511059953874
2020-09-17,7559.72,0.0016243875422989884
2020-09-18,7482.62,-0.010198790431391713
2020-09-21,7486.77,0.0005546185694316197
2020-09-22,7347.19,-0.018643553895738907
2020-09-23,7457.99,0.015080595438528244
2020-09-24,7442.27,-0.0021078065269596324
2020-09-25,7551.49,0.01467562988174298
2020-09-28,7505.13,-0.00613918577658179
2020-09-29,7459.34,-0.006101160139797668
2020-09-30,7391.39,-0.009109385012615046
2020-10-01,7476.99,0.0115810422667455
2020-10-02,7413.99,-0.008425850509362731
2020-10-05,7478.0,0.0086336776823277
2020-10-06,7445.6,-0.0043327092805562906
2020-10-07,7265.99,-0.024122971956591854
2020-10-08,7217.41,-0.006685943691086771
2020-10-09,7114.37,-0.014276589524497063
2020-10-12,7120.8,0.0009038045533196204
2020-10-13,7018.14,-0.014416919447253096
2020-10-14,7103.88,0.01221691217331089
2020-10-15,7099.11,-0.0006714640450008469
2020-10-16,7086.62,-0.0017593754710096832
2020-10-19,7148.83,0.008778515004332021
2020-10-20,7239.62,0.012699980276492884
2020-10-21,7241.23,0.0002223873628726114
2020-10-22,7174.63,-0.009197332497379529
2020-10-23,7019.4,-0.02163595892749881
2020-10-26,6962.3,-0.008134598398723436
2020-10-27,6911.66,-0.007273458483547102
2020-10-28,6924.29,0.0018273468312965946
2020-10-29,6897.53,-0.003864656159692892
2020-10-30,6960.88,0.009184447186166622
2020-11-02,6910.62,-0.007220351449816698
2020-11-03,6908.95,-0.00024165704379641717
2020-11-04,7016.12,0.01551176372676033
2020-11-05,7049.76,0.004794672839119052
2020-11-06,7047.78,-0.00028086062504262266
2020-11-09,6997.87,-0.007081662594462301
2020-11-10,6945.57,-0.007473702712396779
2020-11-11,6874.8,-0.010189228529839833
2020-11-12,6831.36,-0.0063187292721244015
2020-11-13,6899.99,0.010046315814127738
2020-11-16,6884.0,-0.002317394662890826
2020-11-17,6771.15,-0.016393085415456143
2020-11-18,6926.98,0.023013815969222362
2020-11-19,6958.27,0.004517120014782883
2020-11-20,6839.28,-0.017100514926842503
2020-11-23,6804.55,-0.005078019908528297
2020-11-24,6817.31,0.0018752158482191472
2020-11-25,6968.62,0.02219497133033399
2020-11-26,6875.28,-0.013394330584821645
2020-11-27,6963.66,0.012854749188396797
2020-11-30,7090.91,0.018273436669797194
2020-12-01,7038.32,-0.007416537510700372
2020-12-02,7017.09,-0.0030163448095568146
2020-12-03,6929.37,-0.012500908496257068
2020-12-04,6914.92,-0.002085326660288045
2020-12-07,6915.03,1.5907631613965023e-05
2020-12-08,6976.06,0.008825702853060724
2020-12-09,7075.9,0.014311803510864252
2020-12-10,7012.86,-0.00890911403496375
2020-12-11,6844.44,-0.024015879398704643
2020-12-14,6845.87,0.0002089287070965451
2020-12-15,6874.5,0.0041820835043611115
2020-12-16,6899.42,0.003624990908429604
2020-12-17,6874.36,-0.003632189372440031
2020-12-18,6888.45,0.002049645348803475
2020-12-21,7024.58,0.019762065486430114
2020-12-22,7061.81,0.005299960994109343
2020-12-23,7032.01,-0.004219881305217776
2020-12-24,6991.17,-0.005807727804710172
2020-12-25,6979.54,-0.0016635269919055284
2020-12-28,7128.36,0.02132232210145646
2020-12-29,7115.3,-0.0018321184676418634
2020-12-30,7116.92,0.00022767838320247868
2020-12-31,7077.17,-0.005585281273359777
2021-01-01,7179.26,0.014425257553513537
2021-01-04,7362.24,0.025487306491198236
2021-01-05,7407.68,0.006172034598165954
2021-01-06,7418.94,0.0015200440623783784
2021-01-07,7425.91,0.0009394873122037239
2021-01-08,7209.59,-0.029130436539090754
2021-01-11,7281.06,0.009913185077098818
2021-01-12,7296.85,0.002168640280398648
2021-01-13,7339.83,0.005890212900087066
2021-01-14,7277.8,-0.008451149413542192
2021-01-15,7246.08,-0.004358459974168061
2021-01-18,7212.09,-0.004690812135665023
2021-01-19,7309.0,0.01343715899274689
2021-01-20,7277.67,-0.0042864961006977564
2021-01-21,7474.71,0.02707459942536561
2021-01-22,7518.98,0.00592263780133262
2021-01-25,7402.62,-0.01547550332624903
2021-01-26,7394.17,-0.0011414877435286241
2021-01-27,7337.2,-0.007704718717584269
2021-01-28,7140.53,-0.02680450308019411
2021-01-29,7289.35,0.020841590190084025
2021-02-01,7357.71,0.00937806525959095
2021-02-02,7410.84,0.007220996750347597
2021-02-03,7429.83,0.002562462554852152
2021-02-04,7305.06,-0.01679311639701042
2021-02-05,7264.15,-0.005600227787314616
2021-02-08,7345.09,0.011142391057453516
2021-02-09,7251.91,-0.012686025630727515
2021-02-10,7027.59,-0.03093254053070149
2021-02-11,7010.85,-0.0023820399311854645
2021-02-12,7001.67,-0.0013093990029739988
2021-02-15,7016.98,0.0021866211918013523
2021-02-16,7085.05,0.009700754455620686
2021-02-17,7145.6,0.008546164106110865
2021-02-18,7172.35,0.0037435624720107974
2021-02-19,7284.67,0.015660139284892738
2021-02-22,7149.99,-0.018488140162835176
2021-02-23,7199.01,0.006855953644690382
2021-02-24,7259.52,0.008405322398496562
2021-02-25,7150.43,-0.015027164330424059
2021-02-26,7019.66,-0.01828841062705322
2021-03-01,6957.31,-0.008882196573623102
2021-03-02,6902.85,-0.007827738019435704
2021-03-03,6972.0,0.010017601425498013
2021-03-04,6921.53,-0.007238955823293258
2021-03-05,6850.51,-0.010260737149156207
2021-03-08,6801.17,-0.007202383472179497
2021-03-09,6900.98,0.014675416141634479
2021-03-10,6905.4,0.000640488742178702
2021-03-11,6893.11,-0.0017797665595041812
2021-03-12,6886.84,-0.000909603937845116
2021-03-15,7003.2,0.0168959929372543
2021-03-16,6940.71,-0.008923063742289239
2021-03-17,7060.07,0.01719708790599217
2021-03-18,7082.19,0.0031331134110568204
2021-03-19,7071.25,-0.0015447199242041298
2021-03-22,7301.08,0.03250203287961817
2021-03-23,7208.05,-0.012741950505952504
2021-03-24,7179.42,-0.003971948030327188
2021-03-25,7072.17,-0.014938532639126811
2021-03-26,7160.96,0.012554845259658665
2021-03-29,7318.48,0.021997050674769758
2021-03-30,7477.64,0.021747685311704235
2021-03-31,7597.46,0.01602377220620399
2021-04-01,7582.18,-0.002011198479491827
2021-04-02,7550.96,-0.00411754930640007
2021-04-05,7397.16,-0.02036827105427652
2021-04-06,7592.96,0.026469618069637546
2021-04-07,7641.6,0.006405933917734474
2021-04-08,7598.0,-0.005705611390284804
2021-04-09,7729.88,0.017357199262963974
2021-04-12,7639.36,-0.011710401713868834
2021-04-13,7682.25,0.005614344657144166
2021-04-14,7669.21,-0.0016974193758338973
2021-04-15,7734.85,0.008558899808454923
2021-04-16,7732.34,-0.00032450532330952075
2021-04-19,7595.9,-0.017645369965624935
2021-04-20,7606.75,0.001428402164325604
2021-04-21,7711.61,0.013785125053406455
2021-04-22,7712.44,0.00010762992423107853
2021-04-23,7791.84,0.010295055780012552
2021-04-26,7693.54,-0.012615762130639308
2021-04-27,7694.66,0.00014557667861603285
2021-04-28,7637.99,-0.007364847829533727
2021-04-29,7713.88,0.009935860088845505
2021-04-30,7720.62,0.0008737496564634739
2021-05-03,7791.74,0.009211695433786415
2021-05-04,7903.02,0.014281790716836218
2021-05-05,7975.98,0.00923191387596134
2021-05-06,8007.28,0.003924282658682721
2021-05-07,7910.98,-0.012026555834190877
2021-05-10,7914.47,0.00044115899673635717
2021-05-11,7865.24,-0.00622025227210421
2021-05-12,7834.94,-0.003852393569681256
2021-05-13,7801.78,-0.004232323412814876
2021-05-14,7709.72,-0.011799871311418575
2021-05-17,7525.5,-0.023894512381772648
2021-05-18,7465.98,-0.00790910902930042
2021-05-19,7487.75,0.002915893158031535
2021-05-20,7365.15,-0.016373409902841307
2021-05-21,7370.11,0.0006734418172067436
2021-05-24,7552.29,0.024718762677897743
2021-05-25,7653.9,0.013454197336172147
2021-05-26,7817.77,0.02141000013065253
2021-05-27,7860.13,0.0054184249472675194
2021-05-28,7980.4,0.015301273643056668
2021-05-31,7911.7,-0.00860859104806777
2021-06-01,7851.48,-0.007611512064411019
2021-06-02,7588.76,-0.03346120731378022
2021-06-03,7706.68,0.015538770497419918
2021-06-04,7861.45,0.020082577711803218
2021-06-07,7810.56,-0.006473360512373572
2021-06-08,7789.32,-0.0027193952802361254
2021-06-09,7719.37,-0.008980244745369292
2021-06-10,7760.37,0.005311314265283418
2021-06-11,7874.89,0.014757028337566425
2021-06-14,7707.53,-0.02125236035043032
2021-06-15,7751.08,0.005650318584553116
2021-06-16,7727.79,-0.0030047425649071258
2021-06-17,7742.52,0.0019061076970259272
2021-06-18,7791.14,0.00627960922283699
2021-06-21,7776.39,-0.0018931760948975862
2021-06-22,7769.94,-0.0008294337089576054
2021-06-23,7752.73,-0.0022149463187618457
2021-06-24,7851.82,0.012781304134156679
2021-06-25,7897.12,0.005769363026661312
2021-06-28,7922.87,0.003260682375346935
2021-06-29,7800.72,-0.015417392939679586
2021-06-30,7767.3,-0.004284219918161414
2021-07-01,7859.49,0.01186898922405466
2021-07-02,7866.97,0.0009517156965657136
2021-07-05,7936.39,0.008824236014628228
2021-07-06,8118.86,0.02299156165460614
2021-07-07,8229.72,0.013654626388433844
2021-07-08,8243.31,0.0016513320015747457
2021-07-09,8194.31,-0.005944214156691885
2021-07-12,7938.66,-0.031198477968248706
2021-07-13,7925.61,-0.0016438542524809252
2021-07-14,7896.88,-0.003624957574243415
2021-07-15,7939.6,0.005409731438238863
2021-07-16,7927.99,-0.0014622902917024172
2021-07-19,7899.81,-0.0035544948971932833
2021-07-20,7728.36,-0.021703053617745383
2021-07-21,7641.02,-0.011301233379397368
2021-07-22,7690.7,0.006501749766392395
2021-07-23,7862.52,0.022341269325289126
2021-07-26,7856.6,-0.0007529392612037888
2021-07-27,7892.88,0.004617773591629959
2021-07-28,7991.97,0.012554352783774814
2021-07-29,7914.5,-0.009693479830379825
2021-07-30,7954.95,0.005110872449301862
2021-08-02,7884.83,-0.00881463742701083
2021-08-03,7975.01,0.011437152100933101
2021-08-04,7994.04,0.002386203904446438
2021-08-05,8027.98,0.004245663018949131
2021-08-06,7953.0,-0.009339833930826824
2021-08-09,8027.98,0.009427888846975874
2021-08-10,8245.56,0.02710270827779837
2021-08-11,8145.39,-0.0121483562062491
2021-08-12,8114.46,-0.0037972399111645405
2021-08-13,8142.05,0.0034001030259560583
2021-08-16,8227.04,0.01043840310486921
2021-08-17,8173.14,-0.006551566541550868
2021-08-18,7890.31,-0.034604815285190216
2021-08-19,8030.42,0.017757223733921634
2021-08-20,8111.59,0.010107815033335799
2021-08-23,7939.19,-0.02125353968827326
2021-08-24,7882.4,-0.007153122673723589
2021-08-25,8043.51,0.020439206333096704
2021-08-26,8195.48,0.018893493014865426
2021-08-27,8296.92,0.012377554456846962
2021-08-30,8282.48,-0.0017404048731337607
2021-08-31,8295.09,0.001522490848151925
2021-09-01,8285.36,-0.001172983053830623
2021-09-02,8407.98,0.014799598327652541
2021-09-03,8319.67,-0.010503117276682294
2021-09-06,8239.56,-0.00962898768821363
2021-09-07,8349.08,0.01329197190141218
2021-09-08,8348.39,-8.264383620715243e-05
2021-09-09,8498.69,0.018003471328004617
2021-09-10,8431.11,-0.007951813750119108
2021-09-13,8429.3,-0.00021468110367450777
2021-09-14,8335.88,-0.011082770811336684
2021-09-15,8340.62,0.0005686262278250531
2021-09-16,8190.59,-0.017987871405243383
2021-09-17,8144.3,-0.005651607515453683
2021-09-20,8002.07,-0.017463747651731976
2021-09-21,8076.18,0.009261353624749669
2021-09-22,8153.3,0.009549068990537535
2021-09-23,7981.29,-0.021096979137281813
2021-09-24,8120.42,0.017432019134751453
2021-09-27,8383.97,0.0324552178335602
2021-09-28,8392.83,0.0010567785905724048
2021-09-29,8329.28,-0.007571939381591064
2021-09-30,8635.11,0.03671745937223858
2021-10-01,8496.85,-0.016011376809328404
2021-10-04,8503.05,0.0007296821763358441
2021-10-05,8526.37,0.0027425453219729334
2021-10-06,8676.23,0.017576061090475603
2021-10-07,8719.79,0.00502061379193508
2021-10-08,8669.31,-0.005789130242815688
2021-10-11,8570.12,-0.011441510339346372
2021-10-12,8537.36,-0.0038225835810934417
2021-10-13,8433.75,-0.012136070166890112
2021-10-14,8442.85,0.0010789980732177629
2021-10-15,8387.05,-0.006609142647328925
2021-10-18,8234.57,-0.01818040908305063
2021-10-19,8369.81,0.016423444089976647
2021-10-20,8321.46,-0.005776714166749297
2021-10-21,8193.46,-0.015381916154136421
2021-10-22,8180.0,-0.0016427736267705662
2021-10-25,8190.95,0.0013386308068459307
2021-10-26,8016.51,-0.021296674988859565
2021-10-27,8053.91,0.004665371838867394
2021-10-28,7952.14,-0.01263609849129177
2021-10-29,8129.29,0.022277022285824843
2021-11-01,8187.03,0.0071027113068915515
2021-11-02,8149.77,-0.004551100948695597
2021-11-03,8077.46,-0.008872643031643923
2021-11-04,8070.63,-0.0008455628378227775
2021-11-05,8137.05,0.008229840793097853
2021-11-08,8138.31,0.00015484727266024123
2021-11-09,8119.94,-0.002257225394461604
2021-11-10,8129.79,0.0012130631507130119
2021-11-11,8072.01,-0.007107194650784354
2021-11-12,8041.01,-0.0038404313176024774
2021-11-15,7836.19,-0.025471924546792035
2021-11-16,7936.69,0.012825110161953646
2021-11-17,7970.42,0.004249882507695313
2021-11-18,7896.89,-0.009225360771452418
2021-11-19,8091.93,0.024698330608631913
2021-11-22,8104.66,0.001573172283991564
2021-11-23,8003.36,-0.01249898206710709
2021-11-24,8094.07,0.011333989724315874
2021-11-25,8138.64,0.00550650043797507
2021-11-26,8183.09,0.005461600463959604
2021-11-29,8143.19,-0.00487590873374244
2021-11-30,8193.44,0.006170800386580799
2021-12-01,8170.36,-0.0028168876564667045
2021-12-02,8231.7,0.0075076251230057345
2021-12-03,8040.32,-0.02324914659183408
2021-12-06,8000.3,-0.004977413834275191
2021-12-07,8179.67,0.022420409234653604
2021-12-08,8104.86,-0.009145845737053016
2021-12-09,8047.27,-0.007105613175304559
2021-12-10,8005.79,-0.005154543093496389
2021-12-13,7887.95,-0.014719346872700934
2021-12-14,7675.17,-0.02697532311944162
2021-12-15,7656.55,-0.002426004896308509
2021-12-16,7673.32,0.0021902815236627404
2021-12-17,7671.9,-0.00018505679419078547
2021-12-20,7661.56,-0.001347775648796179
2021-12-21,7669.36,0.0010180694271140212
2021-12-22,7772.54,0.01345353458437204
2021-12-23,7757.6,-0.001922151574646036
2021-12-24,7705.36,-0.006734041456120554
2021-12-27,7681.78,-0.003060207440015783
2021-12-28,7741.74,0.0078054825834636965
2021-12-29,7884.45,0.018433840454471495
2021-12-30,7826.02,-0.007410789592171896
2021-12-31,7839.52,0.001725014758459542
2022-01-03,7876.76,0.004750290834132587
2022-01-04,7782.58,-0.011956692853406725
2022-01-05,7788.29,0.0007336898560632577
2022-01-06,7649.43,-0.017829330957116363
2022-01-07,7484.39,-0.021575463792727012
2022-01-10,7522.63,0.005109300824783336
2022-01-11,7489.9,-0.0043508719689789865
2022-01-12,7512.59,0.0030294129427630434
2022-01-13,7514.48,0.00025157768492611865
2022-01-14,7426.14,-0.011755969807624611
2022-01-17,7425.44,-9.42616217847192e-05
2022-01-18,7314.46,-0.014945915662910148
2022-01-19,7447.31,0.01816265315553034
2022-01-20,7324.66,-0.01646903378535347
2022-01-21,7310.09,-0.0019891708284069942
2022-01-24,7218.16,-0.012575768560989076
2022-01-25,7273.69,0.007693096301550462
2022-01-26,7246.83,-0.003692761170740022
2022-01-27,7203.06,-0.006039882265763019
2022-01-28,7284.37,0.011288258045885957
2022-01-31,7290.54,0.0008470190284128876
2022-02-01,7341.65,0.007010454643963326
2022-02-02,7254.89,-0.011817506963693325
2022-02-03,7131.01,-0.0170753795026527
2022-02-04,7144.05,0.001828632970645172
2022-02-07,7118.8,-0.0035344097535711105
2022-02-08,7178.62,0.008403101646344835
2022-02-09,7174.81,-0.000530742677561924
2022-02-10,7196.8,0.0030648895232068263
2022-02-11,7054.46,-0.019778234771009373
2022-02-14,7227.76,0.024566019227552527
2022-02-15,7216.25,-0.0015924712497371596
2022-02-16,7283.42,0.009308158669669053
2022-02-17,7210.53,-0.010007661236067666
2022-02-18,7242.02,0.004367224045944029
2022-02-21,7127.51,-0.015811886738782865
2022-02-22,7171.63,0.0061901000489652525
2022-02-23,7142.94,-0.004000485245334806
2022-02-24,7148.97,0.0008441902073936802
2022-02-25,7215.55,0.009313229737990314
2022-02-28,7107.75,-0.014939956067105076
2022-03-01,7050.08,-0.008113678730962692
2022-03-02,7094.19,0.0062566665910173125
2022-03-03,7287.7,0.02727725082074217
2022-03-04,7278.5,-0.0012624010318755818
2022-03-07,7336.4,0.00795493576973283
2022-03-08,7330.01,-0.0008709994002507049
2022-03-09,7515.16,0.02525917427124913
2022-03-10,7355.04,-0.021306266267118734
2022-03-11,7367.32,0.0016696034283973926
2022-03-14,7221.41,-0.019805030866040796
2022-03-15,7000.26,-0.030624213276908452
2022-03-16,7029.89,0.0042326999282884525
2022-03-17,7045.61,0.0022361658575027477
2022-03-18,7023.71,-0.003108318513230124
2022-03-21,7017.66,-0.0008613681373519366
2022-03-22,7300.49,0.040302607991837824
2022-03-23,7280.25,-0.002772416646005915
2022-03-24,7330.68,0.006926959925826814
2022-03-25,7274.41,-0.007675959119754272
2022-03-28,7305.0,0.004205152032948467
2022-03-29,7286.57,-0.0025229295003422747
2022-03-30,7252.44,-0.004683959668266402
2022-03-31,7424.09,0.02366789659755897
2022-04-01,7538.6,0.015424112584841998
2022-04-04,7555.2,0.0022020003714215974
2022-04-05,7342.52,-0.028150148242270134
2022-04-06,7312.68,-0.004063999825672959
2022-04-07,7569.61,0.03513486163759372
2022-04-08,7551.24,-0.0024268093072166153
2022-04-11,7660.57,0.01447841678982531
2022-04-12,7804.73,0.018818443014031683
2022-04-13,7830.01,0.0032390614409467666
2022-04-14,7751.1,-0.010077892620826812
2022-04-15,7520.47,-0.02975448645998635
2022-04-18,7589.19,0.009137726764417486
2022-04-19,7515.26,-0.009741487563231344
2022-04-20,7535.55,0.002699840058760339
2022-04-21,7421.35,-0.015154832759387116
2022-04-22,7400.12,-0.002860665512339433
2022-04-25,7406.79,0.0009013367350800827
2022-04-26,7435.43,0.0038667222913029153
2022-04-27,7335.22,-0.013477364456393248
2022-04-28,7450.22,0.015677784715386833
2022-04-29,7397.93,-0.007018584686089846
2022-05-02,7246.94,-0.02040976327161792
2022-05-03,7240.44,-0.000896930290577802
2022-05-04,7247.03,0.0009101656805388103
2022-05-05,7265.16,0.0025017144954553316
2022-05-06,7394.44,0.017794515193058302
2022-05-09,7375.96,-0.0024991750558527315
2022-05-10,7368.36,-0.0010303743512709573
2022-05-11,7270.11,-0.013334039053466418
2022-05-12,7349.16,0.010873288024527916
2022-05-13,7369.75,0.002801680736301826
2022-05-16,7334.35,-0.004803419383289764
2022-05-17,7163.86,-0.023245413704009343
2022-05-18,7298.89,0.0188487770559449
2022-05-19,7190.29,-0.014878974748215201
2022-05-20,7140.32,-0.00694965015319271
2022-05-23,7176.05,0.005003977412777028
2022-05-24,7072.05,-0.014492652643167236
2022-05-25,6943.53,-0.018172948437864656
2022-05-26,6763.41,-0.025940695870832253
2022-05-27,6828.37,0.009604622520296813
2022-05-30,6784.86,-0.006371945281231084
2022-05-31,7043.11,0.03806268662875878
2022-06-01,6958.74,-0.011979083103912935
2022-06-02,6881.7,-0.011070969744522707
2022-06-03,6836.11,-0.0066248165424240835
2022-06-06,6860.35,0.0035458762366318286
2022-06-07,6823.08,-0.005432667429504434
2022-06-08,6879.19,0.008223558861980118
2022-06-09,6798.13,-0.011783364029776644
2022-06-10,6684.01,-0.016786969357749815
2022-06-13,6537.4,-0.021934437560685915
2022-06-14,6359.82,-0.027163704224921204
2022-06-15,6321.46,-0.006031617247028942
2022-06-16,6300.53,-0.0033109439907870186
2022-06-17,6253.58,-0.007451754058785509
