Date,Close,NIFTY_Return,Price,Gold_Return
2020-03-23,10083.95,-0.00960833960270202,72948.39,0.011174171699084523
2020-03-24,9707.46,-0.03733556790741743,74227.99,0.017541168489119574
2020-03-25,9369.52,-0.03481240200835223,74166.32,-0.0008308186709622412
2020-03-26,9098.99,-0.02887341080439565,73591.85,-0.007745699125964456
2020-03-27,8931.94,-0.01835918052443175,75232.04,0.022287658212152506
2020-03-30,8688.79,-0.02722252948407622,75391.33,0.0021173159733540725
2020-03-31,8591.84,-0.011158055379402732,75936.37,0.007229478509000797
2020-04-01,8707.86,0.013503510307454558,75851.12,-0.0011226504506338664
2020-04-02,8778.07,0.008062830592131531,76109.23,0.003402850215000086
2020-04-03,8963.2,0.021090057381634164,75870.73,-0.003133654091625915
2020-04-06,9014.58,0.005732327740092691,76430.22,0.007374253549425447
2020-04-07,8881.65,-0.014746111299694498,76733.56,0.00396884897099592
2020-04-08,9039.83,0.017809753818265772,77963.6,0.016030013464773507
2020-04-09,8975.45,-0.007121815343872573,77330.51,-0.008120327947914285
2020-04-10,9083.31,0.012017224763103629,78086.71,0.009778805286555281
2020-04-13,9269.62,0.020511245349988272,77998.34,-0.001131690655170492
2020-04-14,9327.55,0.006249447118652052,78165.36,0.0021413276231263545
2020-04-15,9157.73,-0.018206281392219803,78183.19,0.00022810615853363636
2020-04-16,9056.72,-0.011030025999893,80010.54,0.023372671286500113
2020-04-17,9213.3,0.017288819793479293,80988.31,0.012220514947155703
2020-04-20,9198.07,-0.0016530450544320896,81927.97,0.011602415212763395
2020-04-21,9211.68,0.0014796582326510599,83144.06,0.014843404517407066
2020-04-22,9304.59,0.010086108071491795,83452.93,0.003714877527029481
2020-04-23,9391.05,0.009292188049124128,83320.2,-0.0015904774104396058
2020-04-24,9428.59,0.003997423078356599,83637.67,0.003810240493901773
2020-04-27,9408.31,-0.0021509048542783793,83523.62,-0.0013636200051962977
2020-04-28,9375.78,-0.003457581648563801,83768.63,0.002933421707536299
2020-04-29,9482.19,0.011349455725283564,84646.89,0.010484354346012248
2020-04-30,9553.1,0.007478230240060668,86449.08,0.021290681795870015
2020-05-01,9526.72,-0.0027614072918739074,87279.18,0.009602184314743356
2020-05-04,9662.09,0.014209507574485247,88704.84,0.016334479769402055
2020-05-05,9650.99,-0.0011488197688078738,90081.77,0.015522602825279952
2020-05-06,9552.53,-0.010202062171860038,91187.5,0.012274736608749892
2020-05-07,9466.13,-0.009044724277233462,92207.29,0.01118344071281685
2020-05-08,9354.58,-0.011784118747576788,91199.53,-0.01092928769514856
2020-05-11,9326.97,-0.002951495417218175,91637.81,0.004805726520739739
2020-05-12,9477.58,0.0161477950502682,91653.06,0.00016641602412792444
2020-05-13,9386.4,-0.00962059935131121,93570.63,0.020922051047722823
2020-05-14,9413.2,0.0028551947498509644,93906.82,0.0035929008920854155
2020-05-15,9340.09,-0.00776675307015684,95921.7,0.02145616260884986
2020-05-18,9313.94,-0.0027997588888329927,94805.27,-0.011638972203369957
2020-05-19,9142.77,-0.018377829361151177,95998.33,0.012584321525586084
2020-05-20,9121.75,-0.002299084413148411,97244.82,0.012984496709474103
2020-05-21,9103.85,-0.0019623427522130754,97915.26,0.006894351801977505
2020-05-22,9170.4,0.007310094081075524,98238.82,0.0033044900253547116
2020-05-25,9200.61,0.0032942946872547285,99367.65,0.01149067140668003
2020-05-26,9067.06,-0.014515341917546887,101402.7,0.020480005313600502
2020-05-27,9196.14,0.014236147108323882,101632.0,0.002261281011255223
2020-05-28,9224.93,0.003130661342693797,102015.11,0.0037695804471031824
2020-05-29,9252.42,0.002979968411684464,102790.45,0.007600246669341448
2020-06-01,9255.75,0.0003599058408503275,102446.51,-0.0033460306867029166
2020-06-02,9199.95,-0.00602868487156627,103407.9,0.00938431187162947
2020-06-03,9229.63,0.0032261044896981783,104747.36,0.012953168955176508
2020-06-04,9289.52,0.0064888841697881006,105498.1,0.007167149606443601
2020-06-05,9091.63,-0.02130250002152978,105832.13,0.0031662181593792305
2020-06-08,9034.43,-0.006291501083963924,106335.13,0.0047528099453351125
2020-06-09,9009.74,-0.002732878554596141,104619.01,-0.016138786871281452
2020-06-10,9043.17,0.003710428935796095,103849.25,-0.0073577450216743
2020-06-11,9184.53,0.01563168667624293,102365.14,-0.014291003546005432
2020-06-12,9100.0,-0.00920351939620212,103435.44,0.01045570787086314
2020-06-15,9047.39,-0.005781318681318703,102347.21,-0.010520862095235395
2020-06-16,8993.44,-0.005963045696051439,102554.66,0.0020269238409136303
2020-06-17,8907.32,-0.009575868633137086,104150.3,0.0155589224321937
2020-06-18,8872.67,-0.00389005896274075,104992.53,0.008086678578938189
2020-06-19,8963.52,0.010239307897171868,105143.81,0.0014408644119729974
2020-06-22,8849.51,-0.012719333476134409,104523.09,-0.005903533455749788
2020-06-23,8901.57,0.005882811590698145,103972.81,-0.0052646740543166315
2020-06-24,8716.89,-0.02074690195100415,104235.61,0.002527583894289309
2020-06-25,8659.58,-0.006574592543900359,104647.95,0.003955845799722413
2020-06-26,8627.81,-0.0036687691550860713,104539.05,-0.001040631947400783
2020-06-29,8816.0,0.021812024140540842,103638.26,-0.008616780045351602
2020-06-30,8789.72,-0.0029809437386570936,102188.41,-0.013989524717994972
2020-07-01,8553.37,-0.026889366214168153,101906.24,-0.002761272046409191
2020-07-02,8344.63,-0.024404416037187904,101323.11,-0.005722220739377781
2020-07-03,8352.18,0.0009047734890583747,102476.47,0.011382990514207547
2020-07-06,8421.03,0.008243356824206405,103859.37,0.01349480519771995
2020-07-07,8464.99,0.005220264029459409,102083.9,-0.01709494290211855
2020-07-08,8486.92,0.002590670514672766,102262.69,0.001751402522826906
2020-07-09,8616.21,0.01523403072021412,104651.46,0.023359154741577903
2020-07-10,8561.91,-0.006302074810154212,106031.86,0.013190451428006789
2020-07-13,8663.11,0.01181979254628951,105701.97,-0.0031112346798405355
2020-07-14,8490.85,-0.019884314062732722,106682.16,0.009273147889296673
2020-07-15,8398.59,-0.010865814376652572,106885.56,0.001906598066630849
2020-07-16,8213.45,-0.02204417646295387,107166.44,0.0026278573083211576
2020-07-17,8188.96,-0.0029816946593698157,108906.38,0.01623586637757124
2020-07-20,8188.09,-0.00010624059709651856,108143.6,-0.00700399737829871
2020-07-21,8203.77,0.0019149765085630932,109279.14,0.010500297752247922
2020-07-22,8214.08,0.0012567392796238863,108641.83,-0.005831945602792987
2020-07-23,8122.52,-0.011146713935096697,109180.5,0.00495821913161798
2020-07-24,8106.93,-0.00191935507699581,109121.68,-0.0005387408923754888
2020-07-27,7959.21,-0.018221447576332817,109226.94,0.0009646112486538794
2020-07-28,8100.95,0.017808300069981797,111734.72,0.022959354166655288
2020-07-29,8073.86,-0.003344052240786599,111064.56,-0.005997777593213627
2020-07-30,8028.1,-0.005667673207115254,112748.07,0.01515794057078157
2020-07-31,8194.34,0.02070726572912651,112058.79,-0.006113452762428806
2020-08-03,8070.93,-0.015060395346055966,112127.6,0.00061405267717074
2020-08-04,7961.07,-0.013611814251889287,113434.38,0.011654400878998494
2020-08-05,7855.62,-0.013245706921305778,113546.27,0.0009863852563922748
2020-08-06,7852.64,-0.0003793462514734003,113873.51,0.0028819969163231818
2020-08-07,7899.22,0.005931763075857299,113866.04,-6.559910202119656e-05
2020-08-10,7976.98,0.009844009914902863,113914.2,0.00042295314740026235
2020-08-11,8243.62,0.033426183844011303,114862.18,0.00832187734277201
2020-08-12,8017.09,-0.027479432579376573,115638.98,0.006762887488292568
2020-08-13,8082.66,0.008178778085315308,115003.13,-0.005498578420529032
2020-08-14,8029.95,-0.006521367965496516,115830.01,0.0071900651747478506
2020-08-17,7974.64,-0.006887963187815593,116272.81,0.003822843492804706
2020-08-18,7916.38,-0.007305658938836168,117180.64,0.007807758322861513
2020-08-19,7829.99,-0.010912816211450238,117906.63,0.006195477341649713
2020-08-20,8001.75,0.021936171055135567,118606.33,0.005934356702417709
2020-08-21,8090.97,0.011150060924172811,118131.43,-0.00400400214727159
2020-08-24,8097.19,0.0007687582576625385,117406.22,-0.00613900974533188
2020-08-25,8240.11,0.017650567666066985,118220.0,0.006931319311702655
2020-08-26,8088.43,-0.01840752125881817,118517.37,0.0025153950262222224
2020-08-27,7957.74,-0.016157647404997033,119859.13,0.011321209709597824
2020-08-28,7746.04,-0.026603030508661973,120964.11,0.009218988991493537
2020-08-31,7681.74,-0.00830101574481934,122740.36,0.01468410754231142
2020-09-01,7701.07,0.002516356971207001,122499.5,-0.0019623537033783833
2020-09-02,7714.73,0.001773779487785454,122286.23,-0.0017409866979049005
2020-09-03,7732.94,0.002360419612870368,122441.85,0.001272588091071336
2020-09-04,7600.3,-0.01715259655447987,121620.81,-0.00670555043067389
2020-09-07,7681.25,0.010650895359393786,122482.12,0.007081929482298355
2020-09-08,7708.15,0.0035020341741252015,124954.5,0.02018564015711033
2020-09-09,7783.37,0.009758502364380695,125917.73,0.007708645947124726
2020-09-10,7603.58,-0.023099248782982196,127492.97,0.01251007304531293
2020-09-11,7637.12,0.004411080043874138,126926.24,-0.004445186271839097
2020-09-14,7527.26,-0.014385003771055005,128035.97,0.008743109383843706
2020-09-15,7493.25,-0.004518244354519418,128476.22,0.0034384868564669713
2020-09-16,7547.46,0.007234511059953874,126888.68,-0.012356683594831885
2020-09-17,7559.72,0.0016243875422989884,126824.79,-0.0005035122124369407
2020-09-18,7482.62,-0.010198790431391713,126074.49,-0.005916035816026066
2020-09-21,7486.77,0.0005546185694316197,127844.4,0.014038605272168825
2020-09-22,7347.19,-0.018643553895738907,125340.06,-0.019588969090550634
2020-09-23,7457.99,0.015080595438528244,124751.38,-0.004696662822723963
2020-09-24,7442.27,-0.0021078065269596324,125010.97,0.002080858744809122
2020-09-25,7551.49,0.01467562988174298,124086.18,-0.007397670780412424
2020-09-28,7505.13,-0.00613918577658179,125612.46,0.012300161065478932
2020-09-29,7459.34,-0.006101160139797668,126974.16,0.010840485092004304
2020-09-30,7391.39,-0.009109385012615046,127556.76,0.004588335138425048
2020-10-01,7476.99,0.0115810422667455,127071.48,-0.003804424007006757
2020-10-02,7413.99,-0.008425850509362731,126066.84,-0.007906101353348571
2020-10-05,7478.0,0.0086336776823277,126545.04,0.003793225879224149
2020-10-06,7445.6,-0.0043327092805562906,127187.81,0.005079377271523189
2020-10-07,7265.99,-0.024122971956591854,127645.83,0.0036011312719355093
2020-10-08,7217.41,-0.006685943691086771,127585.47,-0.0004728709116467167
2020-10-09,7114.37,-0.014276589524497063,128157.27,0.0044817015605302934
2020-10-12,7120.8,0.0009038045533196204,127769.65,-0.0030245650519865608
2020-10-13,7018.14,-0.014416919447253096,128302.71,0.004172039291021168
2020-10-14,7103.88,0.01221691217331089,128775.19,0.0036825410780489953
2020-10-15,7099.11,-0.0006714640450008469,128656.4,-0.0009224602968942452
2020-10-16,7086.62,-0.0017593754710096832,127672.67,-0.007646180057890639
2020-10-19,7148.83,0.008778515004332021,127097.18,-0.004507542608766624
2020-10-20,7239.62,0.012699980276492884,127682.75,0.004607261939250096
2020-10-21,7241.23,0.0002223873628726114,128333.64,0.005097712886039885
2020-10-22,7174.63,-0.009197332497379529,129478.89,0.008924004649131678
2020-10-23,7019.4,-0.02163595892749881,129414.52,-0.0004971466777324851
2020-10-26,6962.3,-0.008134598398723436,128617.48,-0.00615881432778953
2020-10-27,6911.66,-0.007273458483547102,127293.88,-0.010290980666080474
2020-10-28,6924.29,0.0018273468312965946,127493.01,0.0015643328650205568
2020-10-29,6897.53,-0.003864656159692892,130227.0,0.021444234472148826
2020-10-30,6960.88,0.009184447186166622,129432.77,-0.006098812074300963
2020-11-02,6910.62,-0.007220351449816698,129814.53,0.0029494848947448915
2020-11-03,6908.95,-0.00024165704379641717,128997.7,-0.0062922848466963055
2020-11-04,7016.12,0.01551176372676033,130478.49,0.011479196915914036
2020-11-05,7049.76,0.004794672839119052,130450.8,-0.00021221888757294582
2020-11-06,7047.78,-0.00028086062504262266,132801.61,0.01802066372916067
2020-11-09,6997.87,-0.007081662594462301,133184.29,0.0028815915710662665
2020-11-10,6945.57,-0.007473702712396779,132971.33,-0.0015989873880772887
2020-11-11,6874.8,-0.010189228529839833,132848.03,-0.0009272675545922704
2020-11-12,6831.36,-0.0063187292721244015,130613.55,-0.016819820361656856
2020-11-13,6899.99,0.010046315814127738,130584.6,-0.00022164622276932278
2020-11-16,6884.0,-0.002317394662890826,131621.59,0.007941135478455985
2020-11-17,6771.15,-0.016393085415456143,131154.46,-0.003549037813629252
2020-11-18,6926.98,0.023013815969222362,131383.22,0.0017442029802112735
2020-11-19,6958.27,0.004517120014782883,130528.2,-0.006507832583186879
2020-11-20,6839.28,-0.017100514926842503,130510.46,-0.00013590932840557013
2020-11-23,6804.55,-0.005078019908528297,129863.43,-0.004957686916435722
2020-11-24,6817.31,0.0018752158482191472,131084.64,0.009403802132748496
2020-11-25,6968.62,0.02219497133033399,130061.01,-0.007808924066160738
2020-11-26,6875.28,-0.013394330584821645,129935.52,-0.0009648548784911837
2020-11-27,6963.66,0.012854749188396797,133750.45,0.029360178032919793
2020-11-30,7090.91,0.018273436669797194,134214.96,0.003472960277890458
2020-12-01,7038.32,-0.007416537510700372,134233.25,0.00013627392952320072
2020-12-02,7017.09,-0.0030163448095568146,133531.19,-0.005230149757977198
2020-12-03,6929.37,-0.012500908496257068,133286.39,-0.001833279550642719
2020-12-04,6914.92,-0.002085326660288045,133159.64,-0.0009509598091748117
2020-12-07,6915.03,1.5907631613965023e-05,134882.75,0.01294018217531967
2020-12-08,6976.06,0.008825702853060724,136502.15,0.012005982974101492
2020-12-09,7075.9,0.014311803510864252,138514.49,0.014742185379497563
2020-12-10,7012.86,-0.00890911403496375,136884.84,-0.011765195107024451
2020-12-11,6844.44,-0.024015879398704643,136706.2,-0.001305038600329933
2020-12-14,6845.87,0.0002089287070965451,134718.57,-0.014539428350725858
2020-12-15,6874.5,0.0041820835043611115,138353.83,0.02698410471548196
2020-12-16,6899.42,0.003624990908429604,138973.54,0.00447916765296652
2020-12-17,6874.36,-0.003632189372440031,137915.83,-0.007610873264076168
2020-12-18,6888.45,0.002049645348803475,137316.79,-0.004343518796935619
2020-12-21,7024.58,0.019762065486430114,138750.62,0.010441767536220281
2020-12-22,7061.81,0.005299960994109343,134083.84,-0.033634300156640706
2020-12-23,7032.01,-0.004219881305217776,132776.58,-0.00974957161131429
2020-12-24,6991.17,-0.005807727804710172,131858.7,-0.006912966127008091
2020-12-25,6979.54,-0.0016635269919055284,129609.56,-0.017057198349445413
2020-12-28,7128.36,0.02132232210145646,130568.8,0.00740099727211474
2020-12-29,7115.3,-0.0018321184676418634,129566.41,-0.007677102033563865
2020-12-30,7116.92,0.00022767838320247868,129215.09,-0.002711505242755541
2020-12-31,7077.17,-0.005585281273359777,130250.76,0.008015085544575307
2021-01-01,7179.26,0.014425257553513537,130591.31,0.0026145720762014157
2021-01-04,7362.24,0.025487306491198236,131957.7,0.010463100492674515
2021-01-05,7407.68,0.006172034598165954,134446.42,0.018859983161270577
2021-01-06,7418.94,0.0015200440623783784,134839.22,0.0029216099617972446
2021-01-07,7425.91,0.0009394873122037239,134976.13,0.0010153574012072841
2021-01-08,7209.59,-0.029130436539090754,136680.51,0.012627269725395074
2021-01-11,7281.06,0.009913185077098818,133725.86,-0.021617200579658546
2021-01-12,7296.85,0.002168640280398648,132955.47,-0.0057609650070673535
2021-01-13,7339.83,0.005890212900087066,133142.81,0.001409043193183468
2021-01-14,7277.8,-0.008451149413542192,131058.04,-0.01565814932101861
2021-01-15,7246.08,-0.004358459974168061,131682.48,0.0047646065819388905
2021-01-18,7212.09,-0.004690812135665023,133144.04,0.011099122677519446
2021-01-19,7309.0,0.01343715899274689,132651.81,-0.0036969735934105907
2021-01-20,7277.67,-0.0042864961006977564,131199.05,-0.010951678684218535
2021-01-21,7474.71,0.02707459942536561,131017.12,-0.001386671626052105
2021-01-22,7518.98,0.00592263780133262,130998.79,-0.00013990538030450583
2021-01-25,7402.62,-0.01547550332624903,129550.13,-0.011058575426536321
2021-01-26,7394.17,-0.0011414877435286241,127256.41,-0.017705269767000598
2021-01-27,7337.2,-0.007704718717584269,125985.48,-0.009987158996548784
2021-01-28,7140.53,-0.02680450308019411,123687.03,-0.01824376904386127
2021-01-29,7289.35,0.020841590190084025,123065.44,-0.005025506716427763
2021-02-01,7357.71,0.00937806525959095,123636.11,0.004637126393892466
2021-02-02,7410.84,0.007220996750347597,124872.0,0.009996189624535967
2021-02-03,7429.83,0.002562462554852152,126771.77,0.015213738868601556
2021-02-04,7305.06,-0.01679311639701042,126111.81,-0.005205890869868002
2021-02-05,7264.15,-0.005600227787314616,124723.93,-0.01100515487011089
2021-02-08,7345.09,0.011142391057453516,124757.3,0.00026755090222074784
2021-02-09,7251.91,-0.012686025630727515,122385.87,-0.019008346605769777
2021-02-10,7027.59,-0.03093254053070149,121493.29,-0.007293162192661629
2021-02-11,7010.85,-0.0023820399311854645,122292.22,0.006575918719461837
2021-02-12,7001.67,-0.0013093990029739988,120901.21,-0.011374476642913134
2021-02-15,7016.98,0.0021866211918013523,119790.25,-0.009188989919952095
2021-02-16,7085.05,0.009700754455620686,119142.57,-0.005406783941096949
2021-02-17,7145.6,0.008546164106110865,118685.67,-0.003834901328719109
2021-02-18,7172.35,0.0037435624720107974,121512.46,0.023817449907811206
2021-02-19,7284.67,0.015660139284892738,120924.09,-0.004842054880627167
2021-02-22,7149.99,-0.018488140162835176,121179.16,0.002109339834602153
2021-02-23,7199.01,0.006855953644690382,121322.45,0.0011824640474482617
2021-02-24,7259.52,0.008405322398496562,120968.99,-0.002913393193098135
2021-02-25,7150.43,-0.015027164330424059,120578.83,-0.0032252893902809943
2021-02-26,7019.66,-0.01828841062705322,121440.97,0.0071500113245417385
2021-03-01,6957.31,-0.008882196573623102,122077.49,0.005241394234581698
2021-03-02,6902.85,-0.007827738019435704,121837.88,-0.001962769712909429
2021-03-03,6972.0,0.010017601425498013,123384.25,0.012692029769395097
2021-03-04,6921.53,-0.007238955823293258,123785.79,0.0032543861959690723
2021-03-05,6850.51,-0.010260737149156207,123276.53,-0.004114042492276315
2021-03-08,6801.17,-0.007202383472179497,124065.77,0.00640219188518687
2021-03-09,6900.98,0.014675416141634479,125081.01,0.00818307902332771
2021-03-10,6905.4,0.000640488742178702,124101.7,-0.007829405918612253
2021-03-11,6893.11,-0.0017797665595041812,124218.4,0.0009403577872020286
2021-03-12,6886.84,-0.000909603937845116,124153.02,-0.0005263310427440215
2021-03-15,7003.2,0.0168959929372543,127062.99,0.023438576041082237
2021-03-16,6940.71,-0.008923063742289239,127966.4,0.00710993814957428
2021-03-17,7060.07,0.01719708790599217,127572.73,-0.003076354418034666
2021-03-18,7082.19,0.0031331134110568204,128092.54,0.004074616887167037
2021-03-19,7071.25,-0.0015447199242041298,130480.66,0.018643708681239435
2021-03-22,7301.08,0.03250203287961817,129156.46,-0.010148630456038421
2021-03-23,7208.05,-0.012741950505952504,130200.34,0.008082290270265968
2021-03-24,7179.42,-0.003971948030327188,131442.03,0.009536764650537766
2021-03-25,7072.17,-0.014938532639126811,131055.51,-0.0029406119184252066
2021-03-26,7160.96,0.012554845259658665,132380.95,0.010113577063642909
2021-03-29,7318.48,0.021997050674769758,132059.55,-0.0024278417702850996
2021-03-30,7477.64,0.021747685311704235,132572.9,0.003887261466512637
2021-03-31,7597.46,0.01602377220620399,133597.62,0.007729483174917284
2021-04-01,7582.18,-0.002011198479491827,133195.56,-0.003009484749803115
2021-04-02,7550.96,-0.00411754930640007,133129.87,-0.0004931846076551283
2021-04-05,7397.16,-0.02036827105427652,134264.43,0.008522204671273181
2021-04-06,7592.96,0.026469618069637546,133864.41,-0.002979344566539255
2021-04-07,7641.6,0.006405933917734474,132000.49,-0.013923939903070726
2021-04-08,7598.0,-0.005705611390284804,130577.83,-0.010777687264645675
2021-04-09,7729.88,0.017357199262963974,132352.03,0.013587298854637053
2021-04-12,7639.36,-0.011710401713868834,132479.17,0.0009606199466680732
2021-04-13,7682.25,0.005614344657144166,133520.56,0.007860782944216771
2021-04-14,7669.21,-0.0016974193758338973,133124.59,-0.0029656106894698775
2021-04-15,7734.85,0.008558899808454923,130682.67,-0.018343117526221087
2021-04-16,7732.34,-0.00032450532330952075,130038.1,-0.004932329588919426
2021-04-19,7595.9,-0.017645369965624935,128707.54,-0.01023207813709992
2021-04-20,7606.75,0.001428402164325604,128793.01,0.0006640636593628901
2021-04-21,7711.61,0.013785125053406455,129991.11,0.009302523483223135
2021-04-22,7712.44,0.00010762992423107853,129932.01,-0.00045464647543980163
2021-04-23,7791.84,0.010295055780012552,128215.72,-0.013209139149005678
2021-04-26,7693.54,-0.012615762130639308,127734.95,-0.0037496962150975754
2021-04-27,7694.66,0.00014557667861603285,128000.1,0.0020757827047335198
2021-04-28,7637.99,-0.007364847829533727,128101.03,0.0007885150089725901
2021-04-29,7713.88,0.009935860088845505,127572.67,-0.0041245570000491005
2021-04-30,7720.62,0.0008737496564634739,127363.03,-0.0016432986783141423
2021-05-03,7791.74,0.009211695433786415,128558.0,0.009382392991121424
2021-05-04,7903.02,0.014281790716836218,128971.34,0.0032152024767031495
2021-05-05,7975.98,0.00923191387596134,127678.78,-0.010022071570319424
2021-05-06,8007.28,0.003924282658682721,126279.07,-0.010962745727990164
2021-05-07,7910.98,-0.012026555834190877,126909.12,0.004989346215489077
2021-05-10,7914.47,0.00044115899673635717,127895.04,0.0077687088209263955
2021-05-11,7865.24,-0.00622025227210421,129367.22,0.011510845143017256
2021-05-12,7834.94,-0.003852393569681256,129812.72,0.0034436853478030383
2021-05-13,7801.78,-0.004232323412814876,130379.9,0.0043692174387841565
2021-05-14,7709.72,-0.011799871311418575,130779.28,0.003063202226723627
2021-05-17,7525.5,-0.023894512381772648,130496.57,-0.002161733877109495
2021-05-18,7465.98,-0.00790910902930042,129171.63,-0.010153063793170936
2021-05-19,7487.75,0.002915893158031535,130179.27,0.0078007841195470995
2021-05-20,7365.15,-0.016373409902841307,129702.62,-0.0036614892678381583
2021-05-21,7370.11,0.0006734418172067436,131082.33,0.010637487507962451
2021-05-24,7552.29,0.024718762677897743,130721.34,-0.002753918091019547
2021-05-25,7653.9,0.013454197336172147,129560.46,-0.008880569920718284
2021-05-26,7817.77,0.02141000013065253,130065.49,0.0038980256785132728
2021-05-27,7860.13,0.0054184249472675194,129979.0,-0.0006649726995223704
2021-05-28,7980.4,0.015301273643056668,128780.09,-0.00922387462590113
2021-05-31,7911.7,-0.00860859104806777,126804.81,-0.015338395865385657
2021-06-01,7851.48,-0.007611512064411019,127354.27,0.004333116385726976
2021-06-02,7588.76,-0.03346120731378022,126783.33,-0.004483084862407893
2021-06-03,7706.68,0.015538770497419918,127242.2,0.0036193244017175275
2021-06-04,7861.45,0.020082577711803218,127606.78,0.0028652443921906023
2021-06-07,7810.56,-0.006473360512373572,128349.17,0.005817794320960079
2021-06-08,7789.32,-0.0027193952802361254,128243.93,-0.0008199507639979897
2021-06-09,7719.37,-0.008980244745369292,128605.87,0.0028222778263267134
2021-06-10,7760.37,0.005311314265283418,127818.48,-0.006122504361581571
2021-06-11,7874.89,0.014757028337566425,129511.5,0.013245502528272945
2021-06-14,7707.53,-0.02125236035043032,129087.79,-0.003271601363585508
2021-06-15,7751.08,0.005650318584553116,130550.24,0.011329111761848365
2021-06-16,7727.79,-0.0030047425649071258,130829.94,0.002142470209170133
2021-06-17,7742.52,0.0019061076970259272,131795.06,0.0073769047054519366
2021-06-18,7791.14,0.00627960922283699,133748.69,0.014823241478094884
